"","RC1","RC3","RC2","RC4","RC5"
"unpunctual",0.132197802103644,-0.0821336681830441,-0.0893292021868348,0.416958066332483,-0.0451379261289702
"unpurposed",0.0106337646866328,-0.0198056662587824,-0.0613718217737563,0.0197862496600022,-0.00314430364856242
"unquestioning",-0.0616838550402379,-0.182641290256265,-0.0390117661039329,-0.0737198395247643,0.37229836765168
"unrealistic",-0.0569429343504538,-0.0200078867232281,-0.0145321985922607,0.108256483284303,0.0105623642037794
"unreasonable",0.0625348692716655,0.368184932090314,-0.0219290928468867,-0.0708142318541964,0.100710814783531
"unreasoning",-0.00188086404303753,0.042911590205024,-0.0803020231027771,0.0405296342709955,0.123616721379388
"unreceptive",0.433517255816489,-0.0516094373429076,-0.094893862979152,-0.0729469302717028,0.175150358090197
"unrefined",0.0800788125802478,-0.00647172369080077,-0.0541755734102589,0.184317067580432,0.244584692854449
"unreined",0.154809536674778,0.0876762163139388,0.0957715600237772,0.564660639773799,0.118290993546282
"unrelaxing",0.205178219057823,0.44535080316155,-0.192423714995107,-0.12105044861985,-0.234582287931777
"unrelenting",0.0930709300435542,0.275967544789539,0.0320824872643803,-0.154988604333336,-0.00389973146888756
"unreligious",0.0937443607190728,0.021593277229929,-0.049879589299799,0.0848261374624,-0.00832250066813887
"unrepressible",-0.37394930750776,0.323705601248106,0.0481955064739951,0.383983744513206,0.00468493768626027
"unreproachful",0.0126706945424348,-0.21410420915663,-0.452779488973512,0.103112177976657,-0.0315659016383987
"unreserved",-0.546406426158164,0.310776366104874,0.0426968374541052,0.335393411176099,0.180496797016861
"unrespectful",0.106049067003702,0.118601222954097,0.282247436176044,0.0238553690829615,0.0865780106954527
"unresponsive",0.369178806645932,-0.109344009219053,-0.0679994784172833,0.131931305072222,-0.0313289634836915
"unresting",0.11822753114432,0.240314582101081,0.00690965222079663,0.0196367743775217,-0.105339611785995
"unrestrainable",-0.0799320341262463,0.36186119893025,-0.0277164363466814,0.494380315467589,-0.0628228479837216
"unrevealing",0.443546036847421,-0.295413569106667,0.31675807185679,-0.0451848493534257,0.0345095044523543
"unrevengeful",0.0272252366991236,-0.11765884055224,-0.155839436470529,0.0587917179834091,-0.0282827576088743
"unromantic",0.410773548898802,-0.0361342515611894,0.0217888196278414,-0.08323514185596,0.101283563315908
"unrude",-0.141014085837681,-0.203419762815677,-0.0319612254079412,0.00902199982573394,0.00525136252762767
"unsaintly",0.0100055280132468,0.102781543837336,0.65404223441765,0.0848897933568787,0.122805274885417
"unsatisfiable",0.178114271929602,0.27993649084461,-0.00362686064695412,0.0606776827133769,-0.20016820379588
"unscholarly",-0.182325583269216,0.034263386789879,-0.0964043719259784,0.166392364284356,0.567791347266401
"unschooled",-0.0114654761445165,-0.0760118432312111,0.0014205728626751,0.0761293383718761,0.269631890163158
"unscornful",-0.169640137916347,-0.186101184085045,0.0316899437316131,0.0901465992357613,-0.00260720948266731
"unsearching",0.0247749092323003,-0.175668399647545,0.0490052419963579,0.151485326754529,0.264622447285311
"unselfconscious",-0.201009480139283,-0.105791850592461,-0.0462149252498233,0.319695485213954,0.232455896594994
"unsentimental",0.379032041023852,0.366349609732844,0.032595623161244,0.0845151291447475,-0.0862880818100393
"unsevere",-0.0128014023750785,-0.163879474715174,0.0878430693834973,0.101771417116244,0.0193517516560714
"unshakable",0.0176632893312048,0.0706371776762159,-0.00742725595048305,-0.182588721001163,0.0393703597487718
"unshrinking",-0.0172530391846656,0.199769374976592,0.0213271673920488,-0.0557599008747856,0.0405962924578217
"unshy",-0.470552057853872,0.322037464487617,0.0440462442677375,0.0173601492518383,0.089265551028342
"unskeptical",-0.251913773314612,-0.107159697434499,0.155254174276403,0.102918127454839,0.444543671864021
"unsly",0.084557068718697,0.0568475967305622,-0.665889655294031,0.0771150949242776,0.0983702537179837
"unsmiling",0.49624022399312,0.0332371212779323,-0.0745302949761535,-0.146966380469765,-0.0319192283818103
"unsocial",0.68575924682815,-0.221724893398137,-0.0654955767612643,0.0336455891688006,-0.0500319455828822
"unsolemn",0.0379148348223773,0.0499247146442663,0.0671785703633238,0.362440935026303,0.0972785161262601
"unsolicitous",0.706538101877091,-0.0757797334309132,-0.0133224507068109,0.135457469285821,-0.000664148808100541
"unsparkling",0.32075471659899,-0.287484387997658,0.0306218960717224,-0.297766939728047,0.235499376608852
"unspeaking",0.559505091369731,-0.266998311591292,-0.0807050506665168,0.0542435914613268,-0.0328857461268239
"unspiritual",0.123363593631863,-0.0500000629343053,0.117117577441389,-0.0750963100219507,0.0470076489661352
"unspontaneous",0.247366317291294,-0.261460437365549,0.0247188841644931,-0.562261507218358,0.0581931270763925
"unsportsmanlike",0.00792590049468549,0.0380030942990962,0.0537875730008253,-0.0140488761392191,-0.0304500609112953
"unsteadfast",0.0249250242085824,-0.118513562474375,0.133804694045782,0.416757647285515,0.0429182456969985
"unstirrable",0.352793107449061,-0.280374430309491,0.189874293140214,-0.308873697629292,0.196200931627721
"unstormy",-0.0126581297774951,-0.246360437745946,0.0474692654747798,-0.00899518504633633,0.0264471572943457
"unstudious",-0.102922268798567,0.0271585010239155,-0.0495156608555005,0.335706169930591,0.561048445423192
"unsubduable",-0.00319805157897609,0.143766773763817,-0.01648456678498,0.0091279732241076,0.00287004244174912
"unsubmissive",0.224124129641322,0.158615271947736,0.131872580947365,0.0483989137782305,0.137877238396598
"unsunny",0.470240531356543,-0.138393730469798,0.135301572034,-0.145141878162141,0.0175178008671253
"unsure",0.0362388358508574,-0.238445477309063,-0.0885991867663466,0.184869377767238,-0.0285506826709547
"unsuspicious",-0.023449662742221,-0.0866924367460197,-0.402703827293446,0.139517640507184,0.0248750118594657
"unswayable",0.11461245610973,0.0356043596672202,-0.144409375916725,-0.219295647296514,0.112505653216254
"unswerving",0.0123775231520437,0.0906538297824859,-0.0978754770373922,-0.28167829500109,0.0717587517933696
"untamable",0.201740573453418,0.284446871895869,-0.0363391777899333,0.49967945373507,-0.00190327700924472
"untasteful",0.0146967719546155,-0.0213192574881841,0.119272295106054,0.0148771378672,0.120773347792654
"untaught",-0.00692740417827728,-0.0467265936546053,-0.0329965700510832,0.101163468879979,0.134685209633558
"unteachable",0.0406950265175671,-0.0144572552892855,-0.0901112265558884,-0.0470798063966676,0.203199986377304
"untemptable",0.104628575795102,-0.124315862850386,-0.299170754199233,-0.201233764063145,0.004525828983912
"untender",0.517443507259518,0.258792985654815,0.0371086660935777,-0.0271245723403492,-0.0158322790450309
"untheatrical",0.219421399466697,-0.274586343598245,-0.183334425756621,-0.226626999180395,0.253547662929219
"unthinking",-0.00760161502879719,-0.00101876723194937,-0.0428377287139333,0.0739970288130753,0.0683824267049535
"unthorough",0.0363296959766626,-0.0518231275780554,-0.0376995101870394,0.352213296380935,0.0124132598127579
"unthrifty",0.0353914894353263,-0.0649576286006753,0.0426971735690067,0.29208762058888,0.134398030162595
"untidy",0.116780356498841,-0.0986880876112629,-0.088152205488087,0.456844951791517,0.068674901780188
"untiring",-0.0300444597131656,0.0187636539556837,0.0153110646077923,-0.133388718261021,0.0718587972375745
"untrained",-0.00701051215972476,-0.0456225031288747,-0.0580758369348401,0.105088962319198,0.0192359648008379
"untransparent",0.303375434517384,-0.240880754097722,0.745792849228819,0.108228869854202,-0.0352304281807929
"untrustful",0.0733474875747022,-0.209546467707189,0.791133954585743,-0.00318836317722912,0.0303299242780261
"untrustworthy",-0.120168123206534,-0.160179550642923,0.782434736141921,-0.0169964386423569,0.0388437096530957
"untruthful",-0.108035977058944,-0.0943008183301084,0.689404984508595,0.0153984285196297,0.0213755107554415
"untutored",-0.0182098215962753,-0.0487684919833189,-0.0457296910399968,0.0412777266378989,0.120055343007516
"unvacillating",0.0229501581780118,0.117515663117101,0.00438324078352517,-0.341968769040714,0.055248187367372
"unvain",0.0683607390749934,-0.143247251724565,-0.140053120723953,-0.0227006077254264,0.115476448111907
"unvaliant",0.0140977018340131,-0.0891871056751214,0.067810039805805,0.0124852631759566,0.0122951085647535
"unvarying",0.0584120260789194,-0.150055203892123,0.00910059898524329,-0.475927570984757,0.399222828947434
"unventurous",-0.103756932092678,-0.327927792609551,-0.0400866829371538,-0.324225875472157,0.262284399180398
"unversed",-0.0417500840486244,-0.0991122177917296,-0.0494121694757867,0.0818437224661593,0.185498997071719
"unvigilant",0.0727681774889749,-0.0793309940629382,-0.0482001277348922,0.332097098073114,-0.00780628801206634
"unvigorous",0.0765951110749115,-0.245092418372914,-0.00740888193316,-0.0208219681920734,-0.00131771181643061
"unvindictive",0.0838429075551693,-0.136135293614974,-0.504007101120813,0.165667726506676,-0.00685009307256735
"unvisioned",-0.0581507686853295,-0.140013044471217,0.00743617792229685,-0.0241990489935111,0.15459862340364
"unvocal",0.618894649939876,-0.331310267979567,-0.0346326070185777,-0.0738202621527874,0.147551606337623
"unvoluptuous",0.0953774514591692,-0.187054509208091,0.0834944128871885,-0.0807050284351966,0.182155031932193
"unwarlike",-0.0217722026365685,-0.152641927272059,0.004330969907049,0.0393650489854427,0.00695392273272152
"unwary",-0.0579900965640149,-0.0854542014438174,0.0823720189530617,0.169042995164627,0.157873259023199
"unwasteful",0.00197320262785485,0.000580734061082011,-0.0383139369777846,-0.203612110812851,0.000297100529352752
"unwatchful",0.0655820575515684,-0.0541805369935748,-0.0622442716037691,0.217367979511267,-0.0137629948131129
"unwavering",0.0119166665330712,0.0597164757905149,-0.00547732749127172,-0.208308151126879,0.0689521081566382
"unwild",-0.101093083935842,-0.129617961132075,0.123584356022541,-0.242612860141617,0.00376606528485663
"unwillful",-0.000106069743853097,-0.18053683245374,0.0931961852201607,0.0550031089875097,0.173003544540778
"unwily",-0.153417200397525,-0.342744431375357,0.0706605121754958,0.0948629118618878,0.279688162308655
"unwise",-0.0699984036122392,-0.0205623271178131,0.0460599720387436,0.20426147912505,0.205103586006006
"unwitty",0.0166808926246565,-0.0513668953467287,-0.112837477077155,-0.120228896460926,0.141217316242516
"unworldly",0.107528318531303,-0.291229887781462,-0.0117355062008616,0.042065342367743,0.112832098365077
"unyielding",0.166181180558799,0.299628572563207,-0.0364595611582275,-0.216698384799699,0.0754486079034893
"unzealous",0.0114504030351265,-0.203007666760351,-0.0145657231730613,0.0544279444013596,0.0552622321524826
"urbane",-0.22763587653674,0.202725521435201,0.13581165568644,0.00778446875586102,-0.408679253467498
"valiant",-0.186396915094764,0.274206119334372,-0.121426798476745,-0.0683220459297576,0.085298698166979
"valorous",-0.113612478652865,0.297694216713597,-0.19249859568545,-0.0397667736401174,0.00208556868083566
"variable",0.135331417022709,0.00291852944103911,0.150622395594464,0.50279881247837,-0.264764417071193
"vengeful",0.0120440652963327,0.0419434650856292,0.0478307716992877,-0.025709790168383,-0.00711097392605315
"venturesome",0.0178396830997085,0.363408566537802,-0.0464349918329292,0.481717584225612,-0.172167841014186
"venturous",-0.0173041627829665,0.375544520037116,-0.0527201804020792,0.49296501236537,-0.159466033096935
"verbose",-0.108737669332278,0.0548459506620601,0.04306124667429,0.0405209668951575,-0.0818882177173216
"vibrant",-0.374248142412784,0.209239271593468,-0.0566637893269057,0.401095394362953,-0.152545638562162
"vigorless",0.0513560578897926,-0.180765306375685,-0.0310891174981275,-0.0281539579902644,0.0323163456990634
"violent",0.00148867995441998,0.0140572683096897,-0.0759171956696325,-0.00115739548999901,0.0345401556856475
"virile",0.226449516113298,0.278352489490567,0.0185963328603557,0.0905072204290262,0.287384346362832
"visionary",0.145505581927128,0.215209137752086,-0.114870594797262,0.232341367325276,-0.495545000019257
"vivid",-0.203030927223861,0.108371718105604,0.0229948729307162,0.324338489284018,-0.116843879478867
"vocal",-0.453073175117222,0.43113801039765,-0.00637709591767867,0.121043563172787,-0.0763660821816393
"volcanic",0.0422757211645103,0.261731157875462,-0.120351355566865,0.135896507827621,0.0100403172620077
"voluptuous",-0.120388818941092,0.000935911346596257,-0.110101093639769,0.103172322144979,-0.113231708738782
"warlike",0.0134143860987612,0.0146964053342365,-0.0673311105200044,-0.0131476498848507,-0.00941536769651696
"warm-hearted",-0.456213194240846,-0.116478419287381,-0.129319943633356,0.0271811907798089,0.0802373739599026
"warmthless",0.703489562930481,-0.00334307366116117,0.107745918304356,-0.0315648201931272,-0.142703563654655
"weak-hearted",-0.00224959029137044,-0.0381225573739704,-0.0601320871086827,-0.00581237500752011,-0.000213554410100278
"weak-kneed",-0.0163765973598557,-0.0584807503615162,-0.0503337674961845,0.0228918753919339,-0.0162715097517771
"weak-spirited",-0.00081591141031026,-0.045036531785052,-0.0268760655533785,0.00135930162532052,0.00227295020845526
"weepy",-0.0858150953487687,-0.0864205679605569,-0.0952005869518091,-0.00237023257312408,-0.0232449052850525
"well-mannered",-0.164089963412165,-0.13215274605739,-0.00352730769280729,-0.110866198014607,-0.0284167157667194
"well-read",0.04971840929919,-0.135795544920558,0.0922397056255237,-0.152829213619243,-0.391622896425999
"well-spoken",-0.150903226529289,0.0391967882879318,0.0538771394947317,-0.0632027657021664,-0.232202947370056
"whimsical",-0.105043465083322,-0.196343522478789,-0.0251412715901525,0.401370423874905,-0.137414806861475
"whiny",0.000103610063978624,-0.00267315996123732,-0.0772607198834618,-0.00355859996323606,-0.0114593832476275
"wide-awake",-0.0254593234474853,0.100457708722474,-0.0222126326014865,0.000234700253105585,0.00589873776784905
"wild",0.0885778589532513,0.214309601399451,-0.162306598765185,0.539744591550109,0.0114744367722073
"willful",0.116293281388956,0.299028522608547,0.0759141903435562,0.110870501215884,-0.0375405946715965
"wily",0.0102602293212793,0.0596069046865652,0.633495396438457,0.0568941026209636,-0.0790445415762654
"wishful",-0.160273332785566,-0.189832047988884,0.116192528874266,0.312363130790112,-0.0579314561949287
"withdrawing",0.613415384253801,-0.393334273244293,-0.0469275960335519,0.12953256203753,-0.148929166207232
"witless",0.00219795158563165,-0.0165170118219335,-0.0558123919766149,-0.005830740734621,0.00236364650858521
"womanly",-0.454858455650516,-0.136957809306361,-0.158839608113537,-0.0657276258502721,-0.301322943332282
"world-weary",0.282135651445931,-0.196569387004236,0.204493840789745,-0.0853760438796555,0.128163846623854
"worldly-minded",-0.141658684825129,0.256167865702596,0.119847353024116,0.0928691025610828,-0.329192899072923
"worldly-wise",-0.0677230215655414,0.163796224183988,0.0722754716590622,-0.0645932051297447,-0.141046994629121
"worriless",-0.0543281940011608,-0.0119776091354849,0.059023515396193,0.16229484062971,0.0929730907672387
"worrying",-0.126106356310213,-0.235263125755267,-0.10225010790709,-0.0684318754734984,-0.0567838340420063
"worshipful",-0.122409001915399,-0.0716033448813767,-0.0667232889120707,0.0407021893756612,-0.0318926591530778
"zany",-0.0914965266053929,0.0397909565549288,-0.0736615685100618,0.393921875586662,-0.0173093941643093
"zealless",0.0230891220365193,-0.0979831701186278,-0.0480531395821752,0.033393529705598,0.0415583640522577
