"","RC2","RC1","RC4","RC6","RC3","RC5"
"unpolite",-0.11026746046719,0.188600806905463,0.0709523542659128,-0.0776879927076734,0.394127637651855,0.0504580154150563
"unpolitical",-0.0104763052363181,0.0702397846308921,0.0869279570822314,0.133507814806884,-0.0407409920059289,0.214626272326318
"unpreaching",0.0770196887747924,0.269169003075385,0.169946028196363,0.1069144608432,-0.142012324008715,0.124188957248889
"unpresuming",-0.206928519206256,0.165739529354286,0.0924339086034471,0.352394631391738,-0.289005114096657,0.143700030461665
"unpretending",-0.393640900192857,0.0971910560137719,0.0333604906845579,0.15614995439829,-0.0602905252284406,0.19309256031502
"unpretentious",-0.293564031002893,0.0470896476572843,0.0628947703269564,0.134183350000816,-0.0466847158286045,0.208363484201912
"unprincipled",0.714923739079374,-0.106701931010149,-0.0349358796161607,0.0336627215158493,-0.110276619451135,0.0123407116270342
"unproductive",-0.0886402976922187,0.0139844315591786,0.233745379988585,0.0652391978659473,0.0017884809867166,-0.00886557068421646
"unprogressive",-0.0218808953336341,-0.0346019211611595,-0.166023196416681,0.347678583366786,0.175187129319975,0.445754233939027
"unprovincial",0.0197788774048498,0.0364701170017891,0.175612564397201,-0.119217651271821,-0.0423499587415816,-0.457994398185759
"unpunctual",-0.107367021868873,0.101525866343258,0.426395495861706,0.0705482114174564,0.00639547558980321,-0.0482473072111911
"unpurposed",-0.0601361309272937,0.0179486873130612,0.0181521213984377,0.00482972943424888,-0.0213933691342904,-0.00139528338576385
"unquestioning",-0.0216087390446453,-0.00393807876595535,-0.0902981507179338,0.0899720015476807,-0.135789931956639,0.378838803806304
"unrealistic",-0.0220819577866872,-0.0609541240293013,0.114251173162554,0.0288227947371756,-0.00327937249317348,0.00685103714480455
"unreasonable",-0.0586230134184707,-0.103861185744344,-0.0281930813039615,-0.0979599060716016,0.482634075765873,0.0695250529918302
"unreasoning",-0.0813736692650768,-0.0139502585346823,0.0386648330739797,-0.02712211393762,0.0450062996962896,0.122507587715934
"unreceptive",-0.10491217816589,0.34337098727547,-0.0528452518775809,0.104339111505654,0.213782095715086,0.164531490079154
"unrefined",-0.0453022706274649,0.0875660877761286,0.163026504433988,-0.0436042769128834,-0.0226899804879311,0.253290203446397
"unreined",0.0888932146147855,0.115745034059059,0.544553216039484,-0.103435803233366,0.0465465522384265,0.125230482181867
"unrelaxing",-0.196219257233216,0.113046597569068,-0.121690539441224,-0.301210722867523,0.306959543112384,-0.234751012437545
"unrelenting",0.0607534127843026,0.104971379018157,-0.196497188074685,-0.290424876116207,0.0397261914815811,0.0162044312043468
"unreligious",-0.0455364307790749,0.0936230638110968,0.0747030708977312,-0.0452755284184958,-0.0062490458667946,-0.00211941948109352
"unrepressible",0.0580844599552752,-0.329611231439573,0.34050964726533,-0.333182439061824,-0.0722616723998837,0.0214321134903739
"unreproachful",-0.425259133279137,0.132183122097364,0.0693780472393917,0.0137525521593294,-0.32067628540453,-0.00524829466260405
"unreserved",0.0395425281797601,-0.520867091273434,0.311570118026245,-0.257040976208515,-0.00667499303668762,0.182698603172033
"unrespectful",0.25118704968381,-0.0183564239618362,0.0607147816127369,0.0522341592939293,0.306453824238701,0.0605847109710533
"unresponsive",-0.0624995896875152,0.356133976417843,0.123206443510361,0.0407011752530404,-0.0170051903816766,-0.0221882095643512
"unresting",0.0283919169522523,0.12707534319575,-0.0181931029330678,-0.266506808525505,0.0136048433158192,-0.085265495168381
"unrestrainable",-0.00597331150125349,-0.0423418717117124,0.42956839472892,-0.424875314058225,-0.0718622401582059,-0.0316784805531762
"unrevealing",0.344255675300443,0.482631484439957,-0.0725623678844836,0.124676506236459,-0.173272196387736,0.0541510154720356
"unrevengeful",-0.152039701208436,0.0590802732925768,0.0555628423110255,0.0555129151886843,-0.101753568201164,-0.0230074793169621
"unromantic",0.0367561015642032,0.386252543027002,-0.0984175697974856,-0.00897098139755399,0.0527714769624172,0.110896206002139
"unrude",-0.017812607579428,-0.0531050373960247,-0.00491014851435397,0.0837860098952768,-0.244064438337288,0.0158825815547741
"unsaintly",0.662381232467425,-0.00700167742017579,0.0619356449184022,-0.0962659309511115,0.0309501233710681,0.127440403642388
"unsatisfiable",-0.0113871482859665,0.104772669795512,0.0611318228066663,-0.18614842709359,0.203886587553737,-0.20086758066105
"unscholarly",-0.0906387734223306,-0.169462006559109,0.14703479591823,-0.0449974946685926,0.0077988986467994,0.568666581198319
"unschooled",0.00376418521778138,-0.00466061623774578,0.0705420954065862,0.0494842445094368,-0.0207377402571607,0.269441632495027
"unscornful",0.0614647959882843,-0.0381061950352754,0.0496625721724807,-0.00337781151236006,-0.35551370154696,0.0223036516220425
"unsearching",0.0573363920894761,0.0588010825143278,0.137083824035806,0.0873899900540554,-0.117373179423946,0.270768304550711
"unselfconscious",-0.0410222290331775,-0.141949740875788,0.299576488821209,0.017444185888791,-0.172019489066726,0.24053482016573
"unsentimental",0.0656015714233008,0.362234026283881,0.0240953284795829,-0.406495684718255,0.0842171169388121,-0.054658407226155
"unsevere",0.0927861921903813,0.0269548893767836,0.0947679846837399,0.0859473358526193,-0.140689014548019,0.0246751446350585
"unshakable",0.0162944540442182,0.0559119832642917,-0.209524700745581,-0.118887811397616,-0.0537658171433734,0.0536392811377855
"unshrinking",0.0384507092256707,-0.00599007458160219,-0.0837990574360718,-0.202653890497855,0.0221030878678685,0.0527810092282877
"unshy",0.030996059184429,-0.490842574576345,0.0224352899691798,-0.183067705961069,0.13072023572735,0.0772987173360258
"unskeptical",0.157827805584221,-0.218653763399525,0.0944505918922498,0.0764211877276265,-0.0794202309200065,0.441356066330176
"unsly",-0.676242958941889,0.0533595702737031,0.0896159332718745,-0.0189492124911973,0.110390347814465,0.0938183326213623
"unsmiling",-0.068649220763264,0.433415624157639,-0.147360306713658,-0.0210475583529811,0.156818990322109,-0.0284667636675215
"unsocial",-0.0481001868896204,0.671920184328166,0.0175066619977565,0.0919113621284865,-0.0386218947039547,-0.0328747883677416
"unsolemn",0.0707604684182213,0.0417166200121252,0.338267693735017,-0.0942446929977973,-0.0366522895149808,0.107614364036882
"unsolicitous",0.00417389362928988,0.668033011109252,0.109324249126349,-0.0232321683184433,0.0384011659361746,0.0186175855177305
"unsparkling",0.0324050445936039,0.296236378531003,-0.277385827428223,0.262086105522481,0.0379896428123658,0.226525093324811
"unspeaking",-0.0580304716721776,0.58430923365149,0.0308553402018084,0.0981219593790417,-0.135678847881158,-0.0116741756055372
"unspiritual",0.121251999609197,0.114889148670161,-0.0762372191016313,0.0377542256989936,0.0124489950200037,0.0475914812113815
"unspontaneous",0.0208648693256062,0.214319356502478,-0.52193420026237,0.29244086129815,0.0831199893387991,0.0405565441953252
"unsportsmanlike",0.058738620585335,0.0134742662297436,-0.021660904767991,-0.0457133854661582,-0.00872454141868253,-0.0265151368308834
"unsteadfast",0.110353275026667,-0.0100719802258537,0.433011520451939,0.127373807653512,0.00918252325146576,0.032918544725116
"unstirrable",0.201563936306942,0.345451698181861,-0.302636556856659,0.220496252555902,-0.0109320103459262,0.194866547374409
"unstormy",0.0548422056018634,0.0418503216003509,-0.0113944928407945,0.150466949980934,-0.177699070603977,0.0308672321976085
"unstudious",-0.0339301830763628,-0.0690602970169395,0.29498009678965,-0.101861877750815,-0.0674047446938415,0.574019854620205
"unsubduable",-0.00250961765816066,0.0122359564688808,-0.0153400934324808,-0.161764322404794,-0.00768783221108239,0.0146803395837547
"unsubmissive",0.118648136976087,0.1249124942671,0.0588864459373257,-0.0512679266368659,0.258346919681633,0.127144426633781
"unsunny",0.127119610185402,0.392232082060061,-0.121929853434572,0.166800151095829,0.153166245464618,0.00767151649835031
"unsure",-0.103467645468373,0.0403389941432731,0.205348150288839,0.202121142518304,-0.0774803268045716,-0.0357157184682536
"unsuspicious",-0.399224230458955,0.0172789494152928,0.132946984300313,0.0189844678619634,-0.109262921017737,0.0321002914787526
"unswayable",-0.13019493423015,0.1179970298291,-0.229402545497523,-0.0470787569182867,0.0339566863413996,0.118047393398651
"unswerving",-0.0756974202602845,0.0409986355550931,-0.302139259166553,-0.113275918636495,-0.0094625166720837,0.0823539040429647
"untamable",-0.00831820438701776,0.223880633399005,0.428960804816857,-0.387006686738103,-0.0559802468322768,0.0342367300280493
"untasteful",0.119189290037974,0.00603072961312142,0.0138572256058805,0.0237450539487327,0.0173058521103361,0.11891088198946
"untaught",-0.0349557028492046,-0.00655294805077372,0.100257616332231,0.0338709292304687,-0.01042743071524,0.133737957500897
"unteachable",-0.100262697045394,-7.89080696386022e-06,-0.0305069258512164,0.06876433894597,0.115727676634835,0.19162215032364
"untemptable",-0.298328699515293,0.110258391915839,-0.1871199769635,0.109328189547654,-0.00591300437737749,0.00146795850360404
"untender",0.0246083527048282,0.371488861043095,-0.0152799576273777,-0.120948219071468,0.381591845902277,-0.0241832146940473
"untheatrical",-0.174927074379708,0.232235219267755,-0.218437236501286,0.209401756650196,-0.0418492877863452,0.251985896157449
"unthinking",-0.0387496969582278,0.00446481652456869,0.0647891978620994,-0.0237903025549854,-0.0301329266402162,0.0726773791352159
"unthorough",-0.0565017922053155,0.00545913285141079,0.363953326252632,0.06395985869319,0.0250416864422746,0.00590811846744197
"unthrifty",0.0367951232459114,0.0281129519985148,0.288079218945607,0.0384108451533129,-0.0218948413713451,0.13471220195847
"untidy",-0.0950355351999889,0.114560098641749,0.448839599455459,0.0375404769507262,-0.0604620235297946,0.0738146012640304
"untiring",0.0336644423182164,0.00855309073434252,-0.153870724062403,-0.0652757857843658,-0.0676567017344539,0.0822103269665435
"untrained",-0.0655443260946526,-0.013512047739626,0.112287119593213,0.0476897155781341,-0.00128129207493074,0.0156576417055658
"untransparent",0.76832452747245,0.33993849606825,0.076423174149238,0.0878798149074022,-0.192577048349751,-0.0169444449819387
"untrustful",0.808990587616232,0.116452345856452,-0.0254886066269414,0.100923699839772,-0.179288379609055,0.0404713185167829
"untrustworthy",0.798832156737315,-0.0614282209182228,-0.038762240329801,0.070005925181264,-0.197585602183304,0.0469530273706664
"untruthful",0.699601103247409,-0.0719353698743262,-0.000710840035550612,0.0402885811526092,-0.131732634128676,0.0261534897547988
"untutored",-0.0438850736577059,-0.00743095789154861,0.0380186991958577,0.0270099582166097,-0.0289606765452607,0.120905895024418
"unvacillating",0.0300419405214925,0.0506060144222772,-0.365791880995353,-0.136317928590319,-0.00109221147402717,0.0670605394373353
"unvain",-0.136376304771443,0.0859086986320433,-0.0217171971712176,0.0955114349465866,-0.0559115952397912,0.116697571408467
"unvaliant",0.0585838304647907,-0.000280012444779206,0.0272567610865861,0.102510598458695,0.0121908364524678,0.0045686875883404
"unvarying",0.0139763775151707,0.0425901388558991,-0.457319501446895,0.180249589443216,0.0857853275819136,0.385823003977187
"unventurous",-0.0574503324847789,-0.111478892479831,-0.275583402461937,0.364648301901702,0.0118866946351872,0.23589342499783
"unversed",-0.0483117488224117,-0.0239263505630137,0.07901205303581,0.063605220819039,-0.0547967097191119,0.185659626894018
"unvigilant",-0.0604687688866362,0.0582158254156402,0.33678721428536,0.0591955582162766,-0.0191170967281454,-0.0092190144815484
"unvigorous",-0.0235805131180863,0.0603461467421031,0.010843670646539,0.245994851231756,-0.0107031352147296,-0.0151435453776618
"unvindictive",-0.500030763860237,0.123641026525689,0.159775065278363,0.0463803461998068,-0.121168445584204,0.00245535802224626
"unvisioned",0.0104924112764572,-0.0310008847737791,-0.0237327911283235,0.0994669290776639,-0.0775013956583804,0.153764867316343
"unvocal",-0.0193783168274627,0.609025398938825,-0.0796652283955438,0.205550246013799,-0.0435070336659487,0.157060137822275
"unvoluptuous",0.0918844940262029,0.115391402304399,-0.0836185225477228,0.125974273260752,-0.0702338922935249,0.183853126165076
"unwarlike",-0.0137980394841741,-0.0412089595025756,0.0676041787764155,0.177925015300991,0.0120574965697993,-0.00718059031441851
"unwary",0.0750506345701846,-0.0600076246090118,0.172815224199358,0.0770683803749342,-0.0218775845208408,0.153232868936379
"unwasteful",-0.025552662644294,0.0270425806948568,-0.211735351583529,-0.0242421406652482,-0.0350995177542107,0.0057109853534979
"unwatchful",-0.0724317249298739,0.0496370838913608,0.223779712317713,0.0482372401592913,0.00242694173605369,-0.0161193480354121
"unwavering",0.0165083248633814,0.0453724628447976,-0.23142596430815,-0.0986462282663158,-0.0395651105815377,0.0807475517410947
"unwild",0.118106535830533,-0.0948916752398648,-0.220493668417921,0.151420973710684,-0.0157073016496579,-0.00774741335139303
"unwillful",0.0823790913974204,-0.0109351726901125,0.0720663869966875,0.178109678530019,-0.00874944990133828,0.162455017277975
"unwily",0.0591970497953321,-0.123514631131537,0.115368455205353,0.294107776051485,-0.128948283114865,0.267336871381288
"unwise",0.0437240909889022,-0.0674754416895326,0.197314278167138,0.0067273316073608,-0.0182149467565072,0.204956571901762
"unwitty",-0.105357595501829,0.0313549835191094,-0.123359186175114,0.0292015332160627,-0.0174914512988016,0.142732539067981
"unworldly",-0.0178045596391465,0.115936078961766,0.0577976176008394,0.235981597714828,-0.0783164937653762,0.107052144672199
"unyielding",-0.00197124644572283,0.173884234881527,-0.263954938087444,-0.318037072965939,0.0674642941878163,0.0981925504050736
"unzealous",-0.022454987349754,0.0195135905973342,0.0692765723546434,0.173103295265017,-0.061870907931231,0.0490722422972928
"urbane",0.126505902689512,-0.22965775922472,0.0142552589348996,-0.133179667066517,0.0176327927361259,-0.411071848941113
"valiant",-0.0867306803105818,-0.116177605095955,-0.122607267920811,-0.330148879756443,-0.0864246093097098,0.110917024789739
"valorous",-0.156417525593853,-0.0458703506958006,-0.0971074663730955,-0.361927158092092,-0.0840599267366128,0.0312210028909402
"variable",0.157662886532718,0.165230713926637,0.470141757570757,-0.111654495825949,-0.155785529269661,-0.243490833541448
"vengeful",0.0491589765267875,0.00547033993924083,-0.0279016079361381,-0.0308212355151768,0.0238811553704379,-0.00662886088704497
"venturesome",-0.00454479385549464,0.0991965592254561,0.390183231457991,-0.511252738798003,-0.184006320605154,-0.123346161104486
"venturous",-0.022227378578444,0.0378959609648754,0.416303785429149,-0.475183987992628,-0.118437510664545,-0.119708921126717
"verbose",0.0213315511849702,-0.152112138807467,0.0670024900358165,0.0377383771345948,0.105387219648981,-0.097529851358922
"vibrant",-0.068134731981789,-0.354988134010995,0.391550255986809,-0.178092692392003,-0.0440222315489332,-0.150198078345156
"vigorless",-0.0429414580276578,0.0385848451780287,-0.00432512642161145,0.184139360314829,-0.000979865962140682,0.0215055341628969
"violent",-0.070150425628642,0.0140579640237267,-0.00933332161602165,-0.0333137069050366,-0.0211488457110175,0.0390150543847778
"virile",0.0801917960801267,0.297388542597509,-0.00926815529945372,-0.442486213334467,-0.110571783606882,0.336304298011183
"visionary",-0.103007453117441,0.163838466469261,0.201240031812826,-0.264741268922865,-0.0603433901806889,-0.472143061466697
